binary,label
0000111110011,7
0111011010011001,9
01,1
1101,3
0111100101,6
00010010110,4
00111001010,5
111,3
111,3
0011011101,6
00110111111000,8
1110111,6
0011,2
01110100100011,7
0101100011010,6
1001100001,4
010100010111,6
01010010,3
0111,3
001,1
110111111,8
001111,4
10011,3
11110111,7
00000010101011,5
000011000001,3
11011010100101,8
01,1
10100100,3
01,1
001111100100111,9
0101,2
000011001010100,5
11,2
01111101010,7
1111111011,9
101011101011010,9
0001011,3
001,1
0,0
011,2
1000,1
00011,2
1110,3
1000001011,4
01110011101111,10
110100111111001,10
001111011,6
101,2
0001111010000,5
001010,2
10010111,5
0110,2
000011,2
110001010100100,6
00110110100111,8
110000110100110,7
10011,3
10010101101011,8
0110100,3
11101101010000,7
10001001010,4
001100001,3
111000001,4
00,0
10000,1
101010000100010,5
1110010000,4
00111000111,6
10101110100101,8
01101010,4
00,0
1011010011000011,8
00110010,3
001110111,6
1101111100,7
00000001111,4
000,0
10100,2
1000110010110001,7
10110,3
0011011101,6
11101011000,6
011010111000,6
1100001010,4
11000,2
000011,2
11110000011,6
111,3
01,1
00001011,3
1,1
111100,4
1101111101111,11
01,1
001,1
001101101,5
10101101001,6
1010110000,4
100,1
0011101011101000,8
01110110000011,7
01010010,3
011011110011,8
010100010010110,6
0110011111,7
1,1
111101100,6
001110001111111,10
10,1
0,0
0000011,2
01100,2
001,1
1011000011,5
1,1
100,1
10001100100,4
10,1
01101,3
11101,4
1,1
10010,2
1101000010100101,7
010001101,4
11011,4
11111011,7
11,2
10110,3
110110,4
00000,0
0111101000101,7
11010101111100,9
111,3
100,1
101,2
01001001001,4
1,1
110000010010101,6
001100111100,6
0010010001001,4
01110,3
0011011010,5
000011111011,7
1100000,2
10011,3
001001001101,5
100000100,2
0100000010,2
0010100000101,4
0000101011000,4
10000001001110,5
110010100000,4
100010001,3
001111100101,7
010111,4
1011000,3
10100011011011,8
010000011,3
011,2
010110,3
100,1
10000100101,4
01101101,5
1001,2
110111011,7
000011101101,6
0111011010011111,11
011,2
011101110111111,12
11010101101101,9
01000010,2
1010011101,6
010011011,5
100101110101,7
0001001111,5
110110000100101,7
1111010001,6
000010,1
010111001000,5
10001,2
110010101001100,7
101000010100,4
100111111111111,13
000100111100100,6
10,1
1101100,4
111111,6
1110010011,6
1011111,6
11101110110,8
0010100,2
10,1
010110110110110,9
110100010,4
011,2
10110010110000,6
00110010011000,5
11000101100,5
010,1
11,2
100101101,5
010111100,5
0110,2
10111,4
110110101010,7
1000110010000,4
111011,5
010011011000110,7
01001100111,6
1111101101,8
0100100,2
001,1
010,1
10101,3
1,1
001001010,3
110111001111000,9
01001100111010,7
001000111111001,8
001001000000010,3
0100,1
000111001,4
10,1
101,2
1,1
001000110110101,7
1001,2
11,2
001001111,5
00000000,0
10000111100111,8
00,0
000011000,2
011,2
10001,2
011001100100,5
1001,2
1101111100011000,9
101100111000,6
000110,2
01,1
1101101010,6
011010011011,7
1010001001110000,6
111100101,6
001011111110001,9
011111001101110,10
001100100,3
0101101,4
110100100010000,5
0010111010011,7
0001000,1
0111101111001,9
0010110101,5
11101,4
1101101,5
111,3
0110,2
001100,2
00101010111,6
010110110,5
0001100010111,6
011100100000011,6
000101011,4
0100100,2
11011000100100,6
0011,2
110010111110,8
0110100,3
1100,2
1111010110,7
0001101000101100,6
0,0
1111011101101,10
000,0
010010,2
110,2
101110000001,5
10111111,7
01110100010111,8
000110001000,3
00001100100001,4
11101,4
110000,2
1010101000100,5
011000111,5
001110110100011,8
1101,3
1111000101110101,10
100110,3
010000,1
110001101010001,7
11110001001,6
00111001,4
1,1
00,0
010100,2
10111000,4
00001010,2
111001000100100,6
00001011,3
0011,2
1101110,5
111001110,6
11001000100,4
011100,3
11110010,5
10,1
000000000011001,3
1001010,3
101,2
010101011,5
011011001,5
111,3
1000100000110,4
00000010010101,4
01011110111001,9
110111001100,7
11111100001011,9
1100,2
10000,1
11010100100,5
11,2
1001100010010101,7
111110011100,8
11001011111101,10
101100001111010,8
0,0
11011010,5
00,0
101110101,6
000,0
1,1
1,1
00010011111,6
0111101,5
111001110110,8
110010011,5
10111100111011,10
00011010111011,8
0,0
01110,3
11011,4
1011011000010011,8
1010101100011,7
1111,4
0100,1
1101111010,7
0000001100,2
10100111010,6
100010,2
111100,4
10110101101,7
0110000111111011,10
010000111,4
0010,1
011,2
100110001,4
111100011011,8
0111101101000,7
000000100100100,3
110011,4
01010,2
01110100011111,9
000111010,4
110111000001,6
010111110000,6
01010001,3
010,1
1001010011,5
0011100111,6
010000,1
101111001110100,9
10,1
011100000001111,7
0101010,3
01001101,4
10001110100,5
11011110101,8
11,2
0111100010010,6
110100011,5
101111,5
10011110001,6
100011010110,6
1011011001,6
11110100111,8
01110,3
1011010111011,9
01,1
0111100,4
0111,3
0000110,2
1,1
00100,1
0111111,6
10111011,6
1110100010110,7
011111101101111,12
101,2
10110101110000,7
1001,2
101000101010111,8
011,2
1101011,5
1,1
0101111001110,8
10000000,1
000111,3
0000001001001,3
10110,3
11111,5
0001,1
010000101101000,5
111111011110,10
011110010,5
101111111000,8
1,1
10100111,5
11100010011,6
111111101001,9
011111110101111,12
01,1
1110011111110100,11
11000010,3
11001,3
1100,2
011010111001,7
11100011110000,7
1011111001,7
1011111,6
1101,3
0000000,0
01111011111,9
110100001,4
010100010001,4
1010010000,3
10101010101111,9
011110001011101,9
111000,3
000110110,4
00000000,0
1101001,4
01001110,4
1101011110,7
001010011,4
111000,3
0010000100000,2
0011010000,3
111110100010010,8
01010010,3
1000101100011111,9
0101011100110111,10
1010000100,3
1100110,4
111101100110,8
00110,2
1000000101010,4
10110000100011,6
1,1
1110101,5
11001,3
1000000110100001,5
0011000010,3
110011,4
0011010011100000,6
0101,2
10110100,4
01111100,5
01,1
001111110000100,7
10110001100111,8
010101,3
10010000011001,5
1111011,6
00100010010,3
0110011001,5
11011010000,5
1000111,4
000100,1
001010,2
011001000011,5
00100100010,3
00101001,3
0011,2
11000000010100,4
1010000,2
110101,4
1101111101010110,11
01110000001000,4
10,1
1010011011,6
11101001110,7
111100,4
110001011,5
10,1
010111100011,7
0011001110,5
0011010,3
10000100,2
01110101011,7
0100,1
100,1
11011100001101,8
11100,3
1101111100100001,9
01011110110001,8
00000101101101,6
01011011001,6
1,1
01011101000111,8
00001111001000,5
010111000111,7
010001110111,7
101,2
11010001110,6
011100001111001,8
00000,0
1011,3
01100001110,5
1,1
01110111010,7
01000101,3
01000100,2
1010,2
0111010000101,6
1011011011,7
011101,4
1,1
1,1
0100000000001,2
01011,3
0,0
00100000001,2
100001,2
100010101100111,8
100100101,4
1,1
01111010000,5
1,1
0,0
00,0
0111100,4
11110,4
0011,2
01000011111001,7
00011001001,4
110011101111,9
0101,2
00110,2
001010111,5
01,1
011011,4
01100,2
0101,2
0101110110,6
00000010,1
01011001,4
011001001,4
1001111101001,8
10000100110,4
0110011,4
001001,2
01011100,4
0010010011,4
011011001111,8
11110,4
100,1
010000011,3
10101111,6
100000100110010,5
1,1
0,0
11010101011111,10
10000101,3
000,0
1010111000,5
1010,2
111000000,3
100010101001,5
010,1
010101010101,6
10011,3
01100110011010,7
00110011,4
0,0
1000000,1
1000010001,3
0101111100100110,9
000,0
0111,3
10000000,1
010110101,5
1111,4
011,2
001,1
0111010100110,7
0,0
10111101111101,11
10011111100,7
111010010111101,10
1101000011010100,7
01100000000111,5
000110001100,4
01100001,3
010111010,5
0,0
000011,2
0111111110100011,11
01110001001000,5
0100011010,4
101000001,3
11010010111110,9
10000010000010,3
10,1
10011010100,5
01001111010,6
10010001,3
0000101,2
0,0
1010101000100101,7
0,0
1100001,3
100,1
1011111,6
0110110000101,6
0,0
0,0
10100100,3
110011011001100,8
11000010,3
110010000,3
00011011101,6
0010101110001110,8
010001001,3
1100101111110,9
01000001,2
0100110000010011,6
0000011010100,4
0110001,3
011000,2
01110001,4
010001111,5
0011010,3
01111,4
001000111011,6
110,2
0010101,3
101,2
000100000,1
00110011,4
0,0
11000110100,5
111101111,8
00010101010111,7
10101101000011,7
0101,2
11,2
00010010011,4
00001,1
1000,1
0011111010,6
0100010101101,6
1011,3
1111101110011,10
1101,3
11000000,2
01,1
0101110001100,6
100101011000,5
110000101100000,5
0110100100100001,6
11100100101,6
10,1
10000001100101,5
00,0
1001110110011,8
11100100101010,7
010000,1
0100111000111,7
1110111,6
1101001110111,9
011010110101,7
00111011,5
01001000101100,5
1000111101,6
00100000001101,4
1101110010101100,9
110101001100,6
1001101000111011,9
1101101111,8
0110010010,4
000,0
1,1
11110,4
11100111011110,10
10111001010011,8
0110,2
001110010110,6
11111110110,9
0101101,4
1010111110,7
001110110011101,9
1,1
00001111101000,6
011110100010,6
100,1
0111100110,6
000110101,4
011110,4
00,0
1110110,5
11101101011,8
0,0
011111011011,9
100,1
0010111000,4
0011110110110101,10
011,2
0100011,3
10010100,3
010,1
01110010,4
1000000001100,3
11,2
010101000011,5
11101011000110,8
100,1
1000101,3
0011010110110100,8
111,3
0100100010,3
1110010,4
00111001,4
0000111010001,5
11011000011,6
111101100,6
10101101110,7
101011101101010,9
10001110001,5
10100110010,5
001111010101,7
10110110100,6
1110011,5
1010,2
011100101,5
1,1
111001,4
1001001,3
0100001000,2
010101,3
011010,3
00,0
0,0
00001101000111,6
11100011,5
0011,2
1100000010,3
100000,1
111111101,8
0010010100101,5
11000011101,6
0001101,3
1001101100000,5
10111001000,5
101100110011110,9
1111,4
110000010011110,7
010110010100,5
00,0
1000101100001,5
0001010101011,6
011,2
01,1
101111,5
10,1
010001010001011,6
00000,0
1010,2
01110010011110,8
011110011111,9
01010000101,4
0001,1
110100,3
00,0
0010000001001,3
000000010,1
11011100010111,9
0,0
00000100011111,6
01000010,2
0,0
0111,3
111001,4
1110100011,6
01000100,2
000000111,3
1100111110101,9
0,0
1010,2
1110110011,7
0,0
1110000,3
011101100111110,10
0111001111,7
0,0
01101011110,7
01100001,3
001010101100,5
10101011001,6
000011011000110,6
0110010100000,4
0,0
11010101110000,7
1001000,2
000000101101000,4
10100110011,6
11010111011,8
01000001,2
001010000101110,6
0000111010101,6
0000110,2
10101101110010,8
11101110011,8
011,2
10110011010,6
01,1
11100101110,7
1010,2
001110110001010,7
1011111100100011,10
1111101010110,9
10111111,7
1111001000010,6
1001100110001011,8
110100011111,8
110010,3
111110,5
101100101001,6
0111,3
011,2
0011010100,4
101010001010001,6
101100000010110,6
0001,1
0,0
1011,3
101110111100,8
00110000101100,5
1100011011010,7
11001,3
1010011,4
0001101111110101,10
00,0
100000100000111,5
1110,3
01001111110111,10
10101111011100,9
101101001,5
001,1
100100,2
0010111,4
110,2
100011100001101,7
10011,3
001101,3
00010010,2
0,0
11111110011,9
11001000101,5
011,2
11001011,5
1,1
011000000101011,6
0001010,2
111000011001,6
0011110111,7
0111111,6
01101100000,4
011100110,5
101101101,6
00000001100,2
1001,2
0000000100,1
01,1
101000100,3
10110,3
0000100011,3
111001,4
011111000,5
10001011010001,6
100,1
0011,2
1010001,3
00111,3
111011011011100,10
11001011001001,7
1,1
101,2
00111,3
110100,3
00101110,4
1001010001011,6
001000010,2
10101100,4
011010000101,5
00011101010110,7
110100100100,5
000011010001,4
0,0
001,1
01100,2
01001,2
0111,3
1010000111000101,7
011011011111101,11
100001,2
0011,2
0011,2
11101111011000,9
10,1
11,2
0100100100000011,5
11000100,3
001,1
1101101101101,9
11110100,5
1011,3
11001011100111,9
0,0
10000110100010,5
10,1
011,2
01010,2
0001001,2
110100100101,6
0010101100001111,8
1101,3
1001110111111011,12
011011000100100,6
0011011101111,9
00,0
011000101001,5
000010,1
00,0
0011010000,3
11110010,5
0111111101001110,11
1000010011,4
0100111111001111,11
000001101111,6
0111,3
110001001,4
10,1
0,0
0010,1
11101,4
00011100,3
10001010111010,7
11111101101100,10
00111,3
01101,3
11110,4
111100111101,9
11110101,6
1,1
1101,3
001,1
10010111001,6
00010011100,4
100101000111101,8
000000110000111,5
01,1
1101,3
11110000,4
0001010100111,6
011011001,5
111011,5
0101111110101110,11
001101,3
1001010010,4
0101101101101,8
1011,3
10001000001011,5
0110100,3
0000101011010001,6
00011,2
1010010,3
1110011010111,9
001010101001011,7
11101101011,8
11001,3
0001111111,7
100001001,3
000110000010100,4
1,1
1100001,3
0000001010100,3
0111,3
10101101010,6
100,1
1011,3
01001010,3
011000,2
01001,2
111010101,6
11100001101101,8
0001,1
000011,2
1,1
001111110,6
0010000100,2
11000101110100,7
0101110110010,7
110,2
1001,2
01111111011010,10
011,2
01,1
1101,3
001111,4
11100110,5
1111110011,8
1011110110110000,9
100111000,4
100100,2
10101010000111,7
111000011010110,8
1101111010010,8
110,2
001010001101011,7
1001011101,6
111111111011,11
0001,1
1,1
1101010011,6
1010100100,4
110010110011100,8
10010101,4
01,1
10111,4
001011,3
0001000,1
10000010010100,4
11101101100100,8
00010010001010,4
00110100101,5
10000011111,6
1100100010000,4
0001001111001001,7
1111100,5
1000,1
010111110100,7
1111010,5
01001110111000,7
11000,2
01111100100,6
001100101101,6
1010,2
00101,2
010110010,4
0010,1
0111,3
011111111001,9
10000010,2
101000000100000,3
1111010000,5
0,0
00011100010,4
1,1
100,1
0000101,2
111100,4
010000110,3
1010010111,6
00,0
001,1
1,1
1011110110001,8
0000000110001,3
0010000001011,4
00,0
0100,1
11,2
000100001,2
10100100,3
0010,1
011011111100,8
11,2
1,1
1111000010100,6
0110011,4
001001,2
1010,2
1001101111100,8
00110100,3
1,1
11100011001,6
00,0
0101111000010011,8
011000110101001,7
011001111101,8
01010101,4
0100001100110011,7
1000,1
111111,6
100,1
001,1
1000111100,5
110110,4
001111,4
11,2
0100,1
1,1
1011,3
10101100,4
001100,2
0010001100111001,7
1100010010110,6
10,1
00101110,4
01111101011,8
100,1
000000100000111,4
100011010110000,6
10000101,3
110010,3
1,1
00,0
111100,4
001,1
01101100,4
000000000011,2
10,1
1110110100101001,9
0010010,2
0011001001111,7
1001000001000,3
111110101110111,12
110000010100001,5
0011110,4
01110011001,6
11110,4
001,1
1001101111,7
01,1
1111000010101001,8
1,1
0,0
101110101,6
001001,2
001101100100,5
00010100,2
0110110,4
1010110001,5
11110111000110,9
100010110,4
11101101,6
100101110001001,7
00111000,3
111101,5
00011110,4
11000011,4
0011010011011100,8
01010,2
00,0
0,0
010,1
00101100,3
001111010001,6
10110,3
011001111100001,8
10111100001111,9
100100010000111,6
000110000101101,6
10,1
001011110,5
0000101100100001,5
10,1
010011001000011,6
11001101111,8
01001111001110,8
000010,1
1001,2
111101,5
11011111,7
1001,2
11100,3
0001,1
11101011100,7
0001111011,6
0011111100,6
0000,0
000101011,4
010101110,5
1101,3
1001011000110,6
01101110001,6
111010111000100,8
10101101000001,6
0110001001011,6
00100110110100,6
1101010,4
010000111011,6
10000,1
1111111000,7
000110,2
1001100000110,5
1000,1
0100111001010111,9
011010110010,6
01110011001,6
10110010,4
01,1
1001,2
0011010000010,4
000100111,4
010,1
111,3
00,0
10,1
0010111000001,5
1001010111101,8
111101100,6
1111000010111001,9
001010100110101,7
11111101,7
11101111011,9
1001100111000,6
000011001,3
010,1
0100101101110011,9
11111010,6
100,1
1101,3
0111110010,6
0110100,3
101110010000101,7
1,1
000011011010011,7
0010,1
10,1
100111100010010,7
110,2
10010010,3
1000,1
001,1
0011000011110100,7
11010,3
0,0
0011,2
100100000,2
0010001,2
0101110010101,7
011000011110111,9
01110110110,7
0001100,2
0,0
001110,3
1110,3
10000011100,4
1,1
11111101100,8
100111101011101,10
100010001100000,4
0100000000011111,6
0,0
00,0
1100001010010,5
0100011100011000,6
000010001101111,7
101000101100,5
11111,5
111011100000,6
00010110101,5
1101000101010,6
000001010,2
0110111011,7
1011010101111101,11
1010111110010,8
1111101000000000,6
0100,1
010101101001,6
1110110100111000,9
111,3
0100110100,4
0011011001101,7
00001101111000,6
01010010100100,5
111100001010000,6
0011001100,4
000010,1
1100111,5
11010,3
01100100110,5
10111100110,7
01100010000001,4
01010001,3
10000,1
0011,2
1000001010,3
0110000111001,6
0100110,3
1001011100011,7
0100111110,6
11011100,5
10,1
0111110,5
00111000011010,6
0010110000,3
000100010111,5
110100011100010,7
1011001111000100,8
00110001100100,5
010101111001,7
11111000111,8
0011010,3
11100011,5
010101001101010,7
10000001,2
0100001,2
1110101010000111,9
101110111100,8
1111000000101,6
0101101101,6
0111101111010,9
010000110010,4
1111000,4
00111011,5
01100,2
0100001,2
010000000000100,2
01111011,6
1101010100,5
01,1
1101010100001010,7
111110,5
0000,0
10011000110,5
001111010101,7
010011100001,5
100101101101,7
010,1
00111,3
1001101,4
100,1
01101001010010,6
010,1
010011100,4
0000111,3
0011000111010101,8
1001001010011,6
1011000,3
011111011010,8
11000110,4
00111011101,7
010011,3
0011111,5
01001001110100,6
110110,4
011010001110,6
0111,3
01100001,3
1011111,6
1010111,5
10001110001,5
11111101010,8
010110111,6
1111,4
0001010000110,4
0011101,4
010011,3
1001011,4
101111001111,9
11001100101,6
0101010011,5
0010011,3
10,1
10,1
11101,4
111,3
10001010100,4
001010101001000,5
011000,2
1000100011,4
0010100,2
01,1
0111,3
00001111,4
0000101111,5
11100110110110,9
1101,3
000100,1
0101101010001,6
1,1
0,0
11001011,5
100000,1
10000010110,4
011000111011,7
010000010111011,7
100010001011000,5
000010001,2
00101010110,5
110101101011,8
10111111101,9
100000011100,4
0111,3
110010101011,7
110101101100,7
0011,2
0001,1
010101,3
0001,1
1010110110101010,9
101011011,6
1011000011,5
0011110,4
1111,4
0011010001101111,9
110,2
10101000,3
1100011111111111,13
010,1
10110100001,5
000001110011100,6
01000010,2
101111110,7
01010111111,8
11111110011,9
0101011000111,7
000,0
01101,3
01001010000,3
101010010111111,10
101111000110011,9
11001110001111,9
1001000100,3
1,1
11110001011100,8
010011000,3
011110111100,8
0001101001101001,7
1,1
0100111000111,7
100010100011,5
1111,4
0101010,3
0010011001,4
110011000101,6
0000,0
10110,3
100011011011,7
11010,3
1,1
01010110010,5
110111001101010,9
0110,2
11,2
00010000,1
001,1
000011010010000,4
001001111,5
000101101011,6
10110010011011,8
000,0
101100100000001,5
11110111010000,8
01111011,6
1110001100011000,7
110001,3
11,2
10001,2
011010111110001,9
111,3
00,0
00,0
001,1
011001,3
10111,4
011010110011000,7
01101111001010,8
000111100,4
110,2
111100,4
01011111000111,9
0111011,5
000111,3
000000,0
11100010110,6
0000101010001000,4
01001,2
1,1
011,2
10100,2
010101000111,6
11,2
100010011011011,8
110001110010,6
0101111,5
0111010101101110,10
01001111,5
01010100,3
01011110,5
10010000,2
01001111,5
110111,5
00100111110101,8
1110,3
00,0
010111101000011,8
0110100010001,5
0101001100000010,5
000000101,2
0100,1
10111111000,7
1,1
0011111011001100,9
010,1
1011,3
01111,4
1110,3
1011111010101010,10
01100,2
010001011010001,6
100,1
0101,2
1111011,6
00111010100000,5
110000100110000,5
001,1
1,1
1010110,4
1101110010,6
10,1
111010111,7
00000000,0
111010,4
10110111100,7
10001,2
001000001011,4
00,0
0000111,3
10101001,4
0110011111110001,10
10,1
0001,1
100,1
11100,3
0001011001011,6
01010000100,3
10000000,1
1,1
1111,4
110100110,5
01101001111,7
0,0
10,1
001101,3
1001,2
11011010100000,6
1101,3
000010111,4
0010100101,4
101010000,3
1001,2
0000100000100,2
00010111000101,6
0,0
0000,0
0101100101000001,6
010001011000,4
0101111,5
11100101000,5
100001010110,5
001100100011,5
011100001001,5
0,0
110101101,6
01111101111110,11
100111011111000,9
10000000001,2
001001,2
101000101001,5
01010001001101,6
0001,1
00,0
01,1
0011100010101,6
0110111000110,7
011010111,6
0110101,4
001101,3
1,1
01100101010001,6
1011011,5
011,2
001101011000011,7
0101111,5
1000000101,3
10101,3
11010101010111,9
00,0
0001011010001,5
111101011011001,10
00,0
1011001111000011,9
10100101110100,7
0,0
0,0
00111010,4
1001,2
100101100011,6
110001100011,6
00000011,2
1000111111000000,7
0111100,4
01111001110,7
100010000100100,4
00100,1
110011011110,8
1000101,3
